---- New test begins
averageLogTime	averageOrderTime	averageActiveTime
0.010626108983724	0.00098036289215088	0.0116534948349
averageLogTime	averageOrderTime	averageActiveTime	averageSyncSetTime	averageSyncGetTime
0.18038622538249	0.16952991485596	0.15833306312561	0.17765062588912	0.17915942505294
0.17310298813714	0.16360116004944	0.16047692298889	0.17967395599072	0.17805185855604
0.17437606387668	0.16845989227295	0.15882611274719	0.17413653517669	0.17732345824148
0.17515799734328	0.17267084121704	0.16145086288452	0.18199138457959	0.1802521184379
0.17110702726576	0.15989208221436	0.16165995597839	0.17722351275958	0.17511296960024
0.18268206384447	0.14893698692322	0.15741801261902	0.16812329567396	0.17029590904713
0.16880665885078	0.15771389007568	0.15713691711426	0.16876996022004	0.17104360231986
0.16617817348904	0.1635730266571	0.15562295913696	0.17203397475756	0.17422352468266
0.17981537183126	0.16334509849548	0.15767192840576	0.17418435445199	0.17464676499367
0.1726205084059	0.16870212554932	0.15858602523804	0.17649620771408	0.17760862088671
0.17193675041199	0.15753507614136	0.15704393386841	0.17223781459736	0.17070344663583
0.17111134529114	0.16304397583008	0.15814900398254	0.17439498809668	0.17469800336688
0.17724908722772	0.16093111038208	0.15521097183228	0.17783454289803	0.17376147325222
0.1636651357015	0.15726494789124	0.15627503395081	0.16793881012843	0.16981962965984
0.17093096839057	0.16488909721375	0.157958984375	0.174183345758	0.17370893440995
0.17436713642544	0.16799306869507	0.15757203102112	0.17682275405297	0.17936568517311
0.17517447471619	0.16395306587219	0.15707111358643	0.1786026266905	0.1784396498811
0.16445639398363	0.16261601448059	0.15153503417969	0.17633394553111	0.17306318470076
0.16945666737027	0.16834902763367	0.15923810005188	0.17606841142361	0.17469044877034
0.17053333918254	0.16599297523499	0.17122197151184	0.17517559344952	0.17488465589636
0.16078019142151	0.15893888473511	0.15597009658813	0.17312207588783	0.17128272617564
0.18587279319763	0.16917490959167	0.17143511772156	0.19132792949677	0.18196692069372
0.18270246187846	0.16577506065369	0.17275404930115	0.18154777471836	0.18016202660168
0.17579370074802	0.16528296470642	0.17296504974365	0.17503799383457	0.1772696130416
0.17225480079651	0.16460704803467	0.15829801559448	0.17706153484491	0.17395013103298
0.17204711172316	0.16640686988831	0.15489482879639	0.17438586858603	0.17470584122034
0.17269388834635	0.16436886787415	0.1581859588623	0.1760964347766	0.17492387925877
0.17261918385824	0.15825819969177	0.1567759513855	0.16784721050622	0.16947271159062
0.17597715059916	0.15867304801941	0.1611270904541	0.17358722595068	0.17392664563422
0.17299559381273	0.15977501869202	0.15815901756287	0.17379471430412	0.1741810242335
0.17295209566752	0.16173481941223	0.16090703010559	0.17658754953971	0.17757468831305
0.17268750402662	0.16351008415222	0.15951108932495	0.17758862788861	0.17727183828167
0.16889156235589	0.1637659072876	0.15896487236023	0.17742188160236	0.17701998811502
0.17747738626268	0.16176795959473	0.16818809509277	0.17428479744838	0.17483464915019
0.16795778274536	0.16251492500305	0.15303897857666	0.17235178213853	0.17244936525822
0.17026427057054	0.16201496124268	0.16148996353149	0.1810413644864	0.17741500863842
0.18014452192518	0.16656303405762	0.16454911231995	0.18136091415699	0.17964383083231
0.17338278558519	0.16472291946411	0.16108703613281	0.17871871361366	0.17891703166214
0.17168564266629	0.16177797317505	0.16479706764221	0.17512381993807	0.17411408237382
0.16840200954013	0.16201019287109	0.16480088233948	0.17353200453978	0.17473417286779
0.17152161068387	0.16381311416626	0.16266798973083	0.17460912578511	0.17529851542069
0.18840665287442	0.16870188713074	0.17269992828369	0.18943838512196	0.18510293245316
0.17325117852953	0.16055202484131	0.16405081748962	0.1783591233767	0.1735712312735
0.16868726412455	0.15942788124084	0.16716313362122	0.17703082928291	0.17459887616775
0.16417564286126	0.15950012207031	0.16014194488525	0.17134428024292	0.16969571744694
0.16553001933628	0.16021108627319	0.1579270362854	0.17405679592719	0.17365430499993
0.16174803839789	0.16036200523376	0.15622496604919	0.16897305158468	0.16942386884315
0.1744909286499	0.16633820533752	0.1625189781189	0.18033263775019	0.17851289113363
0.17866237958272	0.16707801818848	0.17205905914307	0.18297356367111	0.17951725627862
0.16942556699117	0.16784620285034	0.16241002082825	0.17711864526455	0.1794989529778
0.16649256812202	0.15918588638306	0.16372108459473	0.17415437790064	0.17507207043031
0.17472950617472	0.16141200065613	0.16174697875977	0.17324672105177	0.17420590840853
0.16776442527771	0.15108418464661	0.15751695632935	0.17173087138396	0.17035384388531
0.1633542113834	0.1594820022583	0.15271782875061	0.1705787227704	0.16988458236059
0.16475881470574	0.15802407264709	0.16030693054199	0.17492174652388	0.17456624141106
0.17320076624552	0.16198921203613	0.1608099937439	0.17427541200931	0.17199711960096
0.17098376486037	0.16072392463684	0.16546583175659	0.18275602964255	0.1789867737714
0.16994733280606	0.15943002700806	0.16685795783997	0.17630379016583	0.17758558805172
0.17448284890917	0.16119408607483	0.16663289070129	0.17640846050703	0.17823026694503
0.18310557471381	0.16004610061646	0.16355800628662	0.17322583918302	0.17211616841646
0.16940585772196	0.16216516494751	0.16750907897949	0.1765941794102	0.1757140732279
0.18005744616191	0.17102289199829	0.16424512863159	0.18792322507271	0.17923568510542
0.185614850786	0.16784596443176	0.16617894172668	0.17861571966433	0.18032929944057
0.1622109942966	0.15715003013611	0.15815401077271	0.17147975701552	0.17078190457587
0.17832287152608	0.15933799743652	0.16364192962646	0.18067630437704	0.17713179892185
0.17132608095805	0.16251611709595	0.16865396499634	0.17662617334953	0.17764939046374
0.18107771873474	0.17091083526611	0.16197609901428	0.18713100751241	0.18069739084618
0.16242331928677	0.15572714805603	0.1520140171051	0.16762527135702	0.16850290734034
0.17472577095032	0.16366314888	0.16061592102051	0.18387478590012	0.17863214366576
0.18515910042657	0.16497087478638	0.16365909576416	0.18038620200812	0.18243134617805
0.16751641697354	0.15815186500549	0.15829706192017	0.17357372320615	0.17327069534975
0.17740246984694	0.16515016555786	0.16368889808655	0.18250556553111	0.18193573694603
0.17902737193637	0.16799283027649	0.1657440662384	0.18198832640281	0.18031847360087
0.18638001547919	0.1648051738739	0.16234397888184	0.18400496127559	0.18171664780261
0.17967512872484	0.16689085960388	0.16574788093567	0.18517617995922	0.17904954564338
0.16502073076036	0.16100597381592	0.15942406654358	0.17446890702614	0.17270356767318
0.17783811357286	0.15712404251099	0.15805101394653	0.17878244473384	0.17347849934709
0.16678632630242	0.15709590911865	0.16435790061951	0.17273539763231	0.17331963433669
0.171607070499	0.15909385681152	0.15443778038025	0.17301669029089	0.17868256685781
0.16179235776265	0.15642213821411	0.16057586669922	0.17268973130446	0.17052690772449
0.18496375613742	0.16475915908813	0.16518402099609	0.1778887281051	0.17914470504312
0.18557781643338	0.17141008377075	0.16489505767822	0.18929523580215	0.18420890212059
0.17961555057102	0.16673898696899	0.16447687149048	0.19879117199019	0.17892380906086
0.17489009433322	0.16314911842346	0.15471410751343	0.17879492961443	0.17895724492915
0.17312333318922	0.16462898254395	0.16031193733215	0.18234906746791	0.17912507524677
0.17829208903843	0.16695117950439	0.16482496261597	0.18115931290847	0.17874739684311
0.17294515503777	0.16049098968506	0.16450905799866	0.18054609115307	0.17705239735398
0.16976486312019	0.16566801071167	0.16600918769836	0.17601974652364	0.17539667498832
0.17192101478577	0.15909886360168	0.15382504463196	0.17699181116544	0.17345358694301
0.17054902182685	0.16709017753601	0.17090892791748	0.18116453977732	0.17754580577215
0.17226110564338	0.1607871055603	0.15898299217224	0.17571348868884	0.17671135476991
0.18591947025723	0.16232299804688	0.18298196792603	0.18167087664971	0.17795002927967
0.17708293596903	0.16006183624268	0.15686583518982	0.1725714802742	0.17122790561273
0.17239703072442	0.16914081573486	0.17914819717407	0.18953916138294	0.18277395248413
0.18311399883694	0.17338895797729	0.1778450012207	0.18743267536163	0.18894185338702
0.17069805992974	0.15622687339783	0.15996599197388	0.17482763528824	0.17631766375373
0.17064722379049	0.16736483573914	0.16243386268616	0.17928418287864	0.17664401203978
0.1821837955051	0.16440010070801	0.17014002799988	0.18935202121735	0.18766238373153
0.17318201065063	0.16171789169312	0.16748714447021	0.17556463755094	0.17379925915828
0.1700127919515	0.16201496124268	0.16162204742432	0.17428884597925	0.17061295579461
0.17132250467936	0.16255497932434	0.17057394981384	0.17669272422791	0.17401253709606
0.18482224146525	0.16123294830322	0.16424798965454	0.1833819361294	0.18359814763069
0.18420566452874	0.15915489196777	0.16506791114807	0.17699414950151	0.17676078455121
0.17852144771152	0.15820908546448	0.16194295883179	0.18209528464537	0.17565857896618
0.18393275472853	0.16559815406799	0.16611003875732	0.18135828238267	0.17829557844237
0.1843663321601	0.16912508010864	0.16526293754578	0.18066343435874	0.17800051908867
0.18774628639221	0.1724328994751	0.16407513618469	0.18333861002555	0.1793204183672
0.1737863222758	0.15665984153748	0.15284323692322	0.17553055286407	0.17509030360802
0.17575730217828	0.16620898246765	0.16755318641663	0.1832915614633	0.1808368248098
0.18218048413595	0.17001390457153	0.16335511207581	0.18198258143205	0.17800808420368
0.18303187688192	0.16498398780823	0.1674530506134	0.18666867648854	0.18302645087242
0.17787403530545	0.1670138835907	0.16671514511108	0.18593308037403	0.18429112792015
0.17789920171102	0.16417407989502	0.16951394081116	0.18465753162608	0.18369774699211
0.18295258945889	0.16727900505066	0.16509509086609	0.18076104743808	0.184238717556
0.18553969595167	0.16168689727783	0.16956615447998	0.18830713748932	0.18374336719513
0.18028468555874	0.16474986076355	0.16722512245178	0.18802999047672	0.1824471190864
0.17666498819987	0.16457104682922	0.17094111442566	0.18517090292538	0.18541843533516
0.17594345410665	0.15837121009827	0.16355800628662	0.18088860236681	0.17500322589687
0.18648457527161	0.16276001930237	0.16944599151611	0.18803737640381	0.18659347417403
0.1878621313307	0.16430807113647	0.17119193077087	0.18252924313912	0.17921992493611
0.18419583638509	0.15979194641113	0.16709399223328	0.18023340060161	0.17910739604165
0.17480489942763	0.17102098464966	0.17840218544006	0.18314851247347	0.18334220647812
0.17924650510152	0.16139507293701	0.1627049446106	0.1829984702316	0.1827064704895
0.17574400371975	0.18015694618225	0.17030000686646	0.18262425123477	0.18467108130455
0.17199987835354	0.17026591300964	0.17897200584412	0.18650586464826	0.18514499664307
0.18395328521729	0.17303490638733	0.16733479499817	0.18547898769379	0.18471242547035
0.17310423321194	0.18003916740417	0.1704089641571	0.18379131017947	0.1832692694664
0.18286853366428	0.17926907539368	0.16751194000244	0.1811617062642	0.1795880408848
0.18132654825846	0.15232992172241	0.16164898872375	0.17805193937742	0.17766126815011
0.17778131696913	0.16680479049683	0.15461897850037	0.18393944776975	0.17481940750982
0.17597341537476	0.17689514160156	0.16141605377197	0.17789492698816	0.17616545569663
0.18261016739739	0.17322897911072	0.1714870929718	0.18651158669416	0.18165555070428
0.17828607559204	0.16833591461182	0.16782307624817	0.18203795657438	0.1796818597644
0.17295943366157	0.17091178894043	0.17610692977905	0.18413481057859	0.18362848043442
0.17693347401089	0.17344117164612	0.16601395606995	0.18017268648335	0.18355317950249
0.17265277438694	0.16876482963562	0.17796301841736	0.18122970824148	0.18369592785835
0.17602562904358	0.16513514518738	0.17235088348389	0.18300623987235	0.18236782312393
0.16431713104248	0.16328692436218	0.15319395065308	0.17068842741159	0.1701432723625
0.18427011701796	0.17327809333801	0.16804599761963	0.18066871166229	0.1759478227765
0.17127545674642	0.16413688659668	0.15881705284119	0.17548805933732	0.17359587491727
0.1823677221934	0.16406607627869	0.17179012298584	0.18527595996857	0.18706699536771
0.17952966690063	0.16114902496338	0.1734311580658	0.17917546103982	0.18114656329155
0.17580021752252	0.16716980934143	0.16220593452454	0.18322908644583	0.18124203822192
0.18416415320502	0.16249585151672	0.16648101806641	0.17814048895469	0.18045709764256
0.17660344971551	0.16218996047974	0.16790080070496	0.17929240769031	0.18378007292747
0.18495811356439	0.16375589370728	0.1726381778717	0.18124756813049	0.18437304019928
0.17790500322978	0.16195583343506	0.16631698608398	0.18129359039606	0.18284404511545
0.17317067252265	0.16374397277832	0.16760396957397	0.18456427409099	0.18401356339455
0.18273255560133	0.166020154953	0.15341401100159	0.18161134626351	0.18159161806107
